6331	0	0	25060	3622	5456	0	14238	6100	1844	3974	16365	0	0	306	8159	1449	41233	8104	40459	15517	1747	52393	46598	1949	2769	1823	5535	7493	516	19983	0	547	346	10883	12758	5715	63	5218	29530	18746	11561	11964	311	9730	0	1001	26814	9776	2945	0	1045	8343	0	0	7246	0	9145	0	13584	2503	9501	923	3622	20026	0	11269	4452	2561	0	6899	2508	12815	1686	0	0	1446	0	3273	11555	10784	0	17737	31	0	2547	5360	27550	1854	3628	25023	24129	3458	0	0	3243	0	1791	20936	22466	0	600	3378	18341	7693	4799	21690	3615	11468	0	5916	489	4276	15777	18240	25954	0	570	9593	692	0	20119	6747	330	0	0	16395	1448	0
8350	0	0	21924	2641	10325	0	15124	6894	3670	3209	11528	0	0	576	7434	1319	30372	7858	45509	12992	479	52844	36653	2025	2357	456	3453	13352	1371	15595	0	1849	1229	10380	8210	3282	2	4847	27117	12278	11582	6485	230	12456	0	504	21069	11959	3834	0	1014	9318	0	0	7186	0	13729	0	15883	5822	6058	696	4042	25854	0	9277	5611	4490	0	7768	4108	13633	766	0	0	2013	0	3256	10111	13471	0	13138	258	0	1424	2213	31752	4516	3172	27916	26470	3402	0	0	636	0	2248	18139	24680	0	848	5305	29647	5510	1976	24418	2828	19988	0	3242	1191	4157	13512	17543	22497	3	1153	8634	1204	0	25637	11093	10	0	0	17442	2469	0
16984	0	0	14229	3023	2177	0	11136	7606	1355	8263	9236	0	0	750	4569	5761	47357	7879	25552	13066	2248	57331	69150	1203	1359	992	7115	8253	68	9031	0	0	0	9323	12933	2817	1467	2151	22590	6045	8863	9252	1582	15446	0	4724	16693	14561	5013	0	2079	11578	0	0	14456	0	6084	0	11260	10951	14597	1973	5964	13777	806	1791	7810	1451	0	4258	2294	13367	6518	0	0	8414	0	3978	11588	12210	0	6403	40	0	268	5549	32799	1594	953	20214	25850	5429	0	0	0	0	2622	17478	26009	0	648	2619	32739	2934	2393	27969	1838	33135	0	2020	2518	3071	11829	8433	18622	1	3396	9109	1910	0	29803	9318	3	0	0	10980	3147	0
13333	0	0	15250	4097	2054	0	11070	5349	1310	8855	9928	0	0	1298	4623	5152	46553	6332	34284	12935	2136	53882	57990	3930	396	2581	6498	7293	178	8742	0	0	4	12315	13764	2528	1572	1047	33421	4806	4618	13981	981	10997	0	3404	14997	8803	2271	0	4708	13110	0	0	16970	0	6166	0	8923	8282	14989	3612	5892	15163	343	3940	6267	1842	0	8815	5606	13536	5503	0	0	5662	0	2377	14084	18771	0	1370	0	0	205	6693	28130	737	569	32624	20691	2929	0	0	0	0	1710	18930	22616	0	490	3376	33541	2867	3138	28989	3156	26081	0	1964	5362	1941	14050	10850	32800	0	769	11549	2850	0	24697	5323	5	0	0	5584	3295	0
10564	0	0	21369	2615	4150	0	20234	6493	2697	14223	16254	0	0	1843	10329	3633	38923	11964	34119	13921	2439	57442	40175	2887	1612	5164	3455	10049	1917	6080	0	0	0	11471	14890	214	582	1039	21967	9166	3138	6824	3156	7769	0	1834	19238	10595	5021	0	2741	2004	0	0	9235	0	11255	0	6196	7433	11168	820	7986	21048	881	3105	8363	2598	0	13798	1318	10853	5926	0	0	5786	0	8621	19216	14114	0	6957	208	0	127	4539	27359	2682	826	26810	16204	1424	0	0	124	0	1759	10010	19569	0	2725	8158	43795	6477	2104	24359	2744	39584	0	3012	1496	1044	10814	12069	29185	98	7387	9027	1858	0	20048	7278	16	0	0	8218	3986	0
10951	0	0	24808	5236	4513	0	13725	6777	3360	12533	13193	0	0	373	10307	1922	31715	5141	34184	19380	930	58176	43259	3067	5468	5118	3637	8876	3282	4360	0	0	0	13498	17988	1369	419	428	19488	7798	4509	9140	5133	10951	0	2636	22603	16521	1891	0	1859	605	0	0	4438	0	14588	0	9934	6569	8868	533	6028	26148	1918	1248	7332	2368	0	11401	674	10424	4477	0	0	5693	0	11661	17662	15918	0	5527	166	0	530	5142	26117	627	1580	35351	21155	3545	0	0	3605	0	7718	10873	19497	0	1762	5696	44520	4766	3321	21616	2427	30370	0	3014	802	512	8532	8706	22418	107	5648	6925	1220	0	27925	7642	1	0	0	10047	1581	0
6953	0	0	17370	308	6099	1684	11016	12477	0	19279	23157	0	0	1529	3664	5384	19685	14353	34092	15539	14297	68886	34639	9503	0	2540	9910	12423	1293	14583	0	0	742	12471	3818	4494	0	2138	33443	7392	7674	2116	2921	6240	0	0	20277	11503	836	0	1783	5443	3	0	7931	0	2373	0	13200	4693	16966	346	232	21646	28	7462	4649	1135	0	3689	3392	11022	13103	0	0	12948	0	11152	6896	7343	0	3664	2724	0	0	1472	31962	7218	374	24481	21764	2134	0	0	249	0	6014	27791	13123	0	6807	10962	29471	10372	10522	32248	7673	24892	0	3582	1856	5386	9614	16531	9357	118	3141	3594	1901	0	10498	7203	0	0	0	14863	2276	0
5236	0	0	11438	1381	4547	1161	10672	15161	0	20097	22505	0	0	1784	5212	8011	28225	18822	33423	15221	10809	67101	32775	8722	0	3391	16339	10903	1493	10866	0	0	116	14290	7771	1936	0	3653	29891	8458	9774	1077	3651	7727	0	0	15185	11435	2313	0	2494	7407	186	0	5108	0	1346	0	15964	6614	15914	2276	11	18870	346	10673	2216	3101	0	4274	3001	9140	13271	0	0	7589	0	9831	10662	11244	0	1021	2928	0	0	822	31742	3318	10	30610	20750	1305	0	0	1248	0	4750	27740	15107	0	5254	6297	28360	12124	5950	34290	9846	16933	0	2071	1812	3960	10121	19789	7018	202	6566	2705	1644	0	4347	10576	0	0	0	18378	6296	0
4926	0	0	16098	2742	3647	462	6682	6932	0	16544	20161	0	0	4529	4730	4522	32965	7660	25098	12478	15759	56576	39383	5000	285	2287	10869	13009	2501	20728	0	0	1406	20855	4673	5371	0	5180	15596	8868	14939	3477	3867	6845	0	0	14976	6469	1850	0	4083	9789	670	0	4345	0	4668	0	28098	4876	25329	2079	1580	26297	395	3506	8684	2281	0	2451	4663	12951	13518	0	0	6808	0	11014	8127	11526	0	5184	894	0	0	2474	16787	5110	0	22608	22585	2611	0	0	761	0	7255	26779	16361	0	1206	5062	29351	13645	4177	23021	4430	25792	0	6999	4384	3948	16701	20559	12742	662	3354	1202	504	0	9135	15009	0	0	0	10585	9440	0
3481	0	0	14165	439	5187	631	7153	8991	0	12012	19325	0	0	2314	6079	2131	36207	6682	23337	14595	10472	64172	52588	6142	13	4270	8837	12514	2641	27119	0	0	52	14151	9334	3771	0	6987	19251	5477	14512	3320	1337	4688	0	0	15180	4891	687	0	6724	10423	351	0	2376	0	3839	0	22355	4182	27041	726	1682	29439	568	4511	4474	2175	0	3582	2740	16341	9446	0	0	7337	0	9185	5511	17777	0	3313	1800	0	0	2406	21572	7181	0	27548	25461	3412	0	0	832	0	7928	19471	12706	0	2940	1473	30516	18188	4754	21819	3374	24313	0	5430	2175	4514	9227	17238	16144	790	6281	3196	2025	0	9195	12677	0	0	0	18138	4043	0
5450	0	0	12580	45	9749	161	10242	12161	2227	8693	21315	0	0	3266	2297	7551	19022	13487	39942	10598	10684	71299	44757	11715	50	4310	10706	10183	500	8872	0	0	532	15346	5497	4098	0	388	21681	6036	7843	40	3423	10641	0	1072	12118	13828	1470	0	495	4192	1155	0	5475	0	579	0	17546	2406	12698	29	832	21671	819	13585	9537	3688	0	4040	788	7192	10690	0	0	12613	0	6419	7904	5595	0	3084	2187	0	0	1535	38576	2133	3	27682	40499	6244	0	0	88	0	3544	19326	15437	0	1344	6610	35050	7839	2435	29008	4069	18910	0	4288	45	5547	17176	17933	14441	177	3793	16436	3266	0	16524	6300	0	0	0	18072	4576	0
6501	0	0	12888	95	14053	397	5528	15832	186	6331	26206	0	0	3197	2401	8775	22850	9675	43839	15023	11851	71623	50628	5349	5	1097	6920	6750	2920	11143	0	0	376	13789	2547	4088	0	1597	20004	5858	5504	222	4804	16451	0	157	10181	8433	2783	0	706	3141	1396	0	2084	0	930	0	17045	1412	12695	71	2236	29995	1308	7155	10236	5041	0	2965	1442	9267	13050	0	0	16764	0	4182	9986	6885	0	1778	1167	0	0	757	42535	2372	20	26464	32521	5866	0	0	333	0	2416	15080	15390	0	1389	8185	27158	10027	2954	31253	8632	20414	0	2579	1221	5177	10179	22072	14648	3189	3267	19459	2120	0	12600	5874	0	0	0	19063	2992	0
5298	0	0	13043	1086	4074	725	11870	10032	0	4805	23331	0	0	2284	4414	7971	29063	9184	25992	14163	11081	62427	49144	2748	3707	3729	13850	8790	1653	8193	0	0	729	16397	6116	415	0	2838	31922	5356	5697	2701	4260	16161	0	2880	10325	9186	1739	0	1889	9442	3367	0	4894	0	1378	0	15558	2501	18940	348	33	31912	0	7162	5021	5445	0	6344	1966	7529	12347	0	0	10438	0	8196	6289	8685	0	4530	1566	0	0	1603	43507	871	694	22124	33297	4403	0	0	138	0	8248	6855	23275	0	3878	6626	27818	9016	5302	35897	13282	17308	0	1726	25	6646	12464	13771	18849	1973	4890	10383	2496	0	11447	5206	0	0	0	18179	2644	0
4909	0	0	7726	4568	5201	482	11617	9248	2	4558	28737	0	0	444	4105	6846	29603	10474	27482	18829	9887	65045	51506	1290	1805	1381	13817	6933	931	7188	0	0	899	11216	6845	873	0	2161	26006	7609	4345	1177	4792	17677	0	3157	10013	12490	1898	0	338	6869	2022	0	4742	0	142	0	12658	5639	18085	20	1054	30614	0	7734	7821	1436	0	8330	1917	9619	12133	0	0	12115	0	9043	9318	8899	0	5852	1342	0	0	3837	36683	1571	1633	23074	33876	3166	0	0	302	0	7390	12314	23334	0	4696	3710	22668	10981	5357	43568	12299	16991	0	3750	378	3807	10627	15683	21053	393	5090	12251	2002	0	13361	2649	0	0	0	13859	4133	0
15341	0	0	11979	0	12477	536	2922	18620	1509	12940	30396	0	0	750	3718	1595	34437	11752	32536	9956	14100	71882	33792	1851	0	641	8947	9191	4704	3230	0	0	0	5390	5966	5788	0	10138	21466	10785	4368	3914	3211	10899	0	0	12233	14018	3337	0	72	2421	0	0	11155	0	5124	0	11632	4790	17174	2074	3386	21790	0	242	3272	1774	0	3218	472	11151	729	0	0	8742	0	3970	13541	10517	0	2730	2817	0	3181	11	26710	4499	3276	29342	35682	323	0	0	0	0	9187	14781	24929	0	1145	2806	28578	1944	11145	25248	9244	28909	0	4356	542	5409	5967	19195	38866	3190	8936	8653	114	0	12895	8555	189	0	0	12199	5886	0
16354	0	0	12135	0	17005	119	3120	20804	3415	8104	20490	0	0	251	1783	3450	31477	12492	30512	6221	13145	69075	34270	1171	0	182	6436	1238	5959	2086	0	0	7	3679	8180	7081	0	8430	26464	6997	5290	2043	7811	15269	0	0	12531	15729	694	0	3	2864	0	0	7257	0	3643	0	8814	5044	19307	1319	3769	16989	0	95	2784	1386	0	4356	371	10050	443	0	0	11082	0	4802	15484	7671	0	2161	3277	0	926	555	33477	3753	2471	38552	33042	3428	0	0	0	0	11068	10697	20413	0	422	3673	32885	3714	14917	25924	7383	25416	0	6801	1817	4396	7180	15516	40317	5289	9597	13092	225	0	16456	12095	1765	0	0	14455	3813	0
10732	0	0	10404	144	18446	8	1410	10397	2002	5329	36072	0	0	4850	9557	6271	29051	8152	43444	4221	9902	67717	35927	5867	0	66	7354	1944	2389	8946	0	0	0	7984	2075	6695	0	3862	27369	12831	4257	272	7672	9084	0	0	11466	20077	2819	0	1895	880	64	0	6399	0	4166	0	21073	6358	13184	1824	4503	18199	0	1007	3955	807	0	3833	2216	6744	2072	0	0	10303	0	3105	7208	10250	0	3721	2603	0	73	851	20797	6883	8399	37827	30362	3329	0	0	0	0	8691	12867	33704	0	3053	2601	34132	1058	17202	22985	7555	17654	0	5905	74	8644	12954	18660	29621	2900	7296	3474	5540	0	8946	9023	683	0	0	18225	4598	0
13942	0	0	12791	0	25741	126	2537	12542	187	3277	29280	0	0	6575	5870	7139	24888	12620	27555	6573	15497	67572	27877	2844	0	219	9850	2609	4303	14611	0	0	0	5499	3108	5008	0	4580	28136	11641	2888	239	10683	8518	0	0	16489	18590	4488	0	4205	510	0	0	5821	0	3585	0	22270	7619	14023	1337	3160	19147	0	3470	6669	564	0	2766	228	14792	2236	0	0	8907	0	4186	5992	6718	0	1496	1886	0	505	704	25298	8216	2981	37808	35278	1798	0	0	0	0	6238	17181	33687	0	1291	5326	29311	3473	12965	22191	5641	19491	0	4408	0	9094	13712	20176	32833	4607	5783	7008	1187	0	8493	8998	131	0	0	13509	2199	0
7485	0	0	16058	1983	15322	1296	3030	12871	52	7724	27749	0	0	59	13322	2600	30680	11789	45819	2498	6814	59770	33071	2	0	2285	11381	5726	285	3836	0	0	1	12536	7857	10756	0	1314	30309	14718	786	1259	1634	15060	0	0	7379	17195	10444	0	1277	0	211	0	3110	0	5557	0	16133	1925	9716	4461	1498	16453	0	2446	5874	1077	0	3110	994	8621	6054	0	0	9360	0	10236	21581	7200	0	482	8557	0	0	1539	24303	2662	5076	35467	35005	3568	1164	0	0	0	2295	16487	24566	0	1148	6747	30964	5900	10749	28115	3318	25018	0	4304	2678	1550	5438	15880	24812	4948	10302	7366	5622	0	14955	14630	1426	0	0	12442	8868	0
8485	0	0	18665	722	14045	1148	5570	17196	393	5593	26359	0	0	73	15598	3076	33754	14000	52954	6971	8404	65106	38558	1	0	2571	17868	4737	106	3990	0	0	36	10750	8140	6912	0	2361	28190	11543	1740	3106	724	11336	0	0	10297	14718	4092	0	688	0	35	0	2094	0	5269	0	17755	3561	12960	933	931	15453	0	1498	4259	1086	0	3745	1632	6909	4440	0	0	5759	0	13095	14287	8971	0	2650	5247	0	0	2213	28213	4558	2164	28941	22362	2296	336	0	0	0	2774	12788	25192	0	778	6940	30502	6196	11642	30743	1316	26876	0	5686	4229	5735	5359	16944	19958	1269	7669	8821	6208	0	8727	16550	797	0	0	17707	14366	0
13546	0	0	15535	366	8233	1897	9924	19588	2858	9240	18259	0	0	257	10086	1051	49338	6324	49383	7162	6051	50462	28948	36	0	1346	13663	13283	45	5989	0	0	47	9591	8509	17412	0	9677	31239	17315	2001	3820	528	10769	0	0	15815	8486	2207	0	0	1247	278	0	7356	0	4407	0	13535	6839	15544	112	1354	22764	0	1907	6877	1390	0	3653	358	10624	2328	0	0	6594	0	8175	15434	9022	0	582	9406	0	0	760	30298	2220	1055	17538	24898	2385	321	0	0	0	1710	15377	26517	0	3450	12030	35411	9231	11884	27281	6647	22500	0	2791	3555	563	6117	11419	18065	5648	5609	3078	3032	0	11318	6345	57	0	0	27337	13481	0
9951	0	0	14711	3232	17096	2972	8042	20364	532	11267	21587	0	0	172	12049	772	39906	9910	42299	3566	6309	52785	31951	883	0	3086	18491	6935	635	2948	0	0	9	8219	6655	10751	0	4954	30196	12783	6854	1664	1797	16316	0	0	8545	9274	4081	0	0	254	447	0	9700	0	6511	0	15607	6515	14976	209	1229	18523	0	1225	2535	986	0	4770	358	9818	2179	0	0	9086	0	6778	14473	8668	0	699	5623	0	0	386	40494	1183	2763	20172	34677	2299	1476	0	0	0	2921	14112	25597	0	3557	8511	28452	11550	10699	23925	6218	20746	0	4111	3140	540	6379	13673	19114	8315	7720	4772	4151	0	13058	10953	550	0	0	25580	12488	0
4929	0	0	19983	756	18320	6143	11379	8015	787	14731	10745	0	0	4925	5279	598	10887	11855	43252	19725	6082	62493	51772	8546	4946	16	10724	4626	2982	10658	0	0	0	12876	7772	0	0	3856	16466	6949	1625	6545	4907	12372	0	0	19960	5018	1401	0	618	5122	0	0	6206	0	2833	0	8769	751	8182	0	3383	37073	0	3610	4206	0	0	7298	23	6151	6286	0	0	9569	0	0	11500	8369	310	109	153	0	3078	2377	46683	6854	1868	29847	14084	3071	0	0	0	0	4646	7632	46878	0	4256	12204	26910	7106	337	21855	4964	17746	0	4301	1350	8690	18913	16095	15302	12910	7670	5921	159	0	15777	19731	0	0	0	18834	6529	0
8306	0	0	17085	1041	21170	2677	13718	11968	1382	12242	13115	0	0	2817	10353	697	7887	12614	45960	24189	5122	52614	45671	6421	2507	0	14544	7887	2763	7155	0	0	0	14824	15445	21	0	2998	26645	10049	1687	10111	4622	8638	0	0	22611	4875	982	0	2304	10834	0	0	12491	0	4377	0	16489	1773	7148	0	3529	31005	0	7761	1796	0	0	985	399	2398	5498	0	0	11730	0	7	12604	7118	163	118	64	0	3227	1907	46087	5524	445	23333	10176	4780	0	0	0	0	5232	6766	43367	0	4247	8133	30875	5897	924	33372	2352	18660	0	1277	806	10111	12442	9715	21683	13404	4644	4196	1227	0	15215	12600	1	0	0	16647	4724	0
2648	0	0	21712	237	17288	912	5603	8828	5153	11918	18738	0	0	2844	11008	1691	8131	16917	33548	27711	2843	64915	44819	3742	2131	1235	11643	7180	2188	5025	0	0	0	7956	8759	842	0	3368	23640	12620	2082	7599	4021	3857	0	0	24377	6102	2924	0	1317	6727	0	0	8622	0	3778	0	15790	3454	7557	0	4749	25505	0	316	1847	0	0	1	2560	5192	3484	0	0	11162	0	0	12516	12765	0	155	243	0	3616	5459	47962	6768	845	23842	17016	2198	0	0	0	0	6211	14929	62188	0	1783	10640	31728	8605	1338	25864	8718	18788	0	1616	4168	5678	14977	5039	19340	11547	3459	6537	1324	0	12874	15354	0	0	0	18542	4552	0
4004	0	0	22381	1068	17318	671	11216	8028	1981	6734	17874	0	0	2150	11203	1866	7310	16672	36203	37586	6817	51847	50277	3610	2730	545	15065	8906	1892	10581	0	0	4	6985	11051	1114	0	6175	23115	6167	3741	6959	2270	3131	0	0	25508	3934	3287	0	2932	4588	0	0	6124	0	2833	0	14233	336	8325	0	5603	30106	0	1604	2968	0	0	572	3469	7480	8465	0	0	11764	0	0	12410	17035	0	36	26	0	2565	2516	44882	8037	1378	24182	11438	1954	0	0	0	0	5029	13178	60414	0	3822	7094	30420	8995	914	26852	3755	16806	0	551	2264	7548	19266	5832	19836	10757	2969	2254	594	0	16760	15471	27	0	0	11565	9190	0
11898	0	0	9797	0	13629	3251	4829	10716	1024	15423	20863	0	0	4299	3220	3254	8350	6210	40660	30017	6425	78953	38722	8098	2660	3539	9797	10311	645	6120	0	0	0	7221	14085	0	0	3178	26401	12560	3213	11931	6831	9846	0	0	27678	9571	9349	0	3295	3655	0	0	3424	0	3311	0	8665	4322	5930	0	8092	30228	0	188	4577	0	0	2364	7084	12331	4512	0	0	6150	0	0	9381	3630	0	1971	0	0	0	3213	42942	8994	6672	26249	10663	4016	0	0	223	0	3479	14388	40526	0	7290	9091	22206	9455	524	33094	3454	18311	0	1912	57	7281	20747	12380	11188	8111	17680	2435	1083	0	10572	9836	0	0	0	10951	3293	0
10060	0	0	8838	0	20741	1491	12976	5632	653	15725	26857	0	0	976	4256	2086	9762	4363	38237	23026	6751	84466	34588	9710	3249	2266	11593	13374	1366	3763	0	0	0	9944	12746	0	0	7138	24849	14447	1418	12943	4861	11043	0	0	24067	9344	9659	0	3039	5281	0	0	6690	0	5121	0	12272	3632	7358	0	8532	28920	0	1073	3296	0	0	3639	6182	10969	2428	0	0	1685	0	0	8134	3876	0	2024	0	0	366	3167	42823	6736	4061	23729	8407	6665	0	0	2084	0	2935	21657	43282	0	4833	9343	21340	12239	1762	22119	6415	12077	0	2207	804	8994	18817	12402	13116	8516	14191	3611	618	0	10036	7976	0	0	0	16417	2840	0
8558	0	0	7368	0	17528	412	6483	10960	1229	23170	30924	0	0	3413	2221	664	4664	5279	30395	19752	9305	73694	27120	12273	2422	3355	14760	6051	423	4831	0	0	408	14139	16229	0	0	5731	17922	9448	4307	6355	6106	8404	0	0	27406	10694	6598	0	4056	3976	0	0	4827	0	6185	0	11204	3223	6417	0	2920	30537	0	2658	2338	0	0	3326	7746	9964	8742	0	0	8004	0	0	8193	8348	0	861	0	0	1592	3173	44850	8270	49	18131	6357	3794	0	0	1319	0	7849	13914	47097	0	7242	5205	26694	7383	1338	26755	3797	17799	0	1459	1990	9694	23530	12006	25802	11627	19649	2849	668	0	12084	9047	0	0	0	19316	3145	0
12053	0	0	7555	0	23490	500	5159	12623	871	11837	26048	0	0	4239	4190	656	3575	6429	42185	19804	7586	63664	26237	13713	4216	4045	25917	8347	2269	3903	0	0	1547	8151	17483	0	0	1833	13492	10946	1861	8871	8707	9526	0	0	34330	5751	7225	0	2609	6380	0	0	5889	0	5889	0	9970	2968	8310	0	7803	19242	0	4480	2347	0	0	1733	4375	13810	13828	0	0	4613	0	0	7376	10339	0	1364	0	0	588	4622	45170	8987	347	17793	4103	5168	0	0	521	0	6769	9286	56302	0	4530	7394	31468	12255	287	18970	4178	14635	0	1271	1758	4178	19735	13484	18097	10491	22982	3701	4305	0	12525	7728	0	0	0	16235	5978	0
